"ensembl_gene_id" "entrezgene_id"
"4022" "ENSDARG00000041081" 572849
"4023" "ENSDARG00000100449" 568436
"4024" "ENSDARG00000091990" 794572
"4025" "ENSDARG00000100116" 553711
"4026" "ENSDARG00000079524" 792757
"4027" "ENSDARG00000014792" 100535350
"4028" "ENSDARG00000102959" 100126101
"4029" "ENSDARG00000014946" 101101687
"4030" "ENSDARG00000073978" 171480
"4031" "ENSDARG00000093471" 108191306
"4032" "ENSDARG00000104531" 564410
"4033" "ENSDARG00000070714" 793869
"4034" "ENSDARG00000030630" 492810
"4035" "ENSDARG00000041078" 558499
"4036" "ENSDARG00000069469" 768147
"4037" "ENSDARG00000099712" 100037358
"4038" "ENSDARG00000035860" 406307
"4039" "ENSDARG00000046133" 553716
"4040" "ENSDARG00000027112" 30691
"4041" "ENSDARG00000103245" NA
"4042" "ENSDARG00000013295" 436916
"4043" "ENSDARG00000040184" 326663
"4044" "ENSDARG00000075837" 793262
"4045" "ENSDARG00000052512" 768146
"4046" "ENSDARG00000058372" 678616
"4047" "ENSDARG00000011257" 100332039
"4048" "ENSDARG00000103786" 323951
"4049" "ENSDARG00000018650" 553807
"4050" "ENSDARG00000055754" 559665
"4051" "ENSDARG00000102171" 324863
"4052" "ENSDARG00000097374" NA
"4053" "ENSDARG00000097608" NA
"4054" "ENSDARG00000096110" 641569
"4055" "ENSDARG00000091748" 556143
"4056" "ENSDARG00000059911" 557491
"4057" "ENSDARG00000074535" 101884914
"4058" "ENSDARG00000097847" 100150242
"4059" "ENSDARG00000105044" 108182772
"4060" "ENSDARG00000099306" 559776
"4061" "ENSDARG00000103659" 393580
"4062" "ENSDARG00000034493" 563297
"4063" "ENSDARG00000055151" 541423
"4064" "ENSDARG00000054124" 556429
"4065" "ENSDARG00000103398" 100330224
"4066" "ENSDARG00000096674" NA
"4067" "ENSDARG00000111323" NA
"4068" "ENSDARG00000063319" 565329
"4069" "ENSDARG00000074824" NA
"4070" "ENSDARG00000034896" 30578
"4071" "ENSDARG00000096804" 101883495
"4072" "ENSDARG00000079766" 100333043
"4073" "ENSDARG00000002235" 373882
"4074" "ENSDARG00000058346" 406747
"4075" "ENSDARG00000092593" NA
"4076" "ENSDARG00000071426" 405868
"4077" "ENSDARG00000090473" 108179657
"4078" "ENSDARG00000102023" 100537300
"4079" "ENSDARG00000044803" 450050
"4080" "ENSDARG00000029911" 403025
"4081" "ENSDARG00000094861" NA
"4082" "ENSDARG00000078401" 100332095
"4083" "ENSDARG00000010312" 84702
"4084" "ENSDARG00000105276" 493609
"4085" "ENSDARG00000087704" 556647
"4086" "ENSDARG00000067520" 100009650
"4087" "ENSDARG00000074265" 553313
"4088" "ENSDARG00000096649" NA
"4089" "ENSDARG00000014031" 393561
"4090" "ENSDARG00000062328" 557063
"4091" "ENSDARG00000060397" 326102
"4092" "ENSDARG00000093080" NA
"4093" "ENSDARG00000095745" 100006019
"4094" "ENSDARG00000090086" 436828
"4095" "ENSDARG00000068763" 561747
"4096" "ENSDARG00000097974" NA
"4097" "ENSDARG00000057687" 100003100
"4098" "ENSDARG00000017312" 335257
"4099" "ENSDARG00000091902" 793362
"4100" "ENSDARG00000101205" 797143
"4101" "ENSDARG00000097592" 100537876
"4102" "ENSDARG00000073915" NA
"4103" "ENSDARG00000076241" 564166
"4104" "ENSDARG00000062195" 555190
"4105" "ENSDARG00000016837" 449805
"4106" "ENSDARG00000092311" NA
"4107" "ENSDARG00000071425" 326898
"4108" "ENSDARG00000104708" 553462
"4109" "ENSDARG00000016439" 559627
"4110" "ENSDARG00000043548" 795933
"4111" "ENSDARG00000078891" 100003958
"4112" "ENSDARG00000074863" 101885407
"4113" "ENSDARG00000043283" 449775
"4114" "ENSDARG00000102696" 100329402
"4115" "ENSDARG00000095293" NA
"4116" "ENSDARG00000030236" 337397
"4117" "ENSDARG00000071583" 100037394
"4118" "ENSDARG00000057101" 793295
"4119" "ENSDARG00000098647" 569271
"4120" "ENSDARG00000076703" 100148477
"4121" "ENSDARG00000039880" 393947
"4122" "ENSDARG00000101867" 100334672
"4123" "ENSDARG00000003531" 336105
"4124" "ENSDARG00000045863" 568579
"4125" "ENSDARG00000100825" 327379
"4126" "ENSDARG00000010002" 563953
"4127" "ENSDARG00000058562" NA
"4128" "ENSDARG00000097918" NA
"4129" "ENSDARG00000105435" 101883062
"4130" "ENSDARG00000096095" 334375
"4131" "ENSDARG00000074611" 558075
"4132" "ENSDARG00000092600" NA
"4133" "ENSDARG00000002682" 393726
"4134" "ENSDARG00000054789" 791996
"4135" "ENSDARG00000061222" 100001302
"4136" "ENSDARG00000036670" 565492
"4137" "ENSDARG00000004307" 447932
"4138" "ENSDARG00000038655" 101887016
"4139" "ENSDARG00000004296" 394093
"4140" "ENSDARG00000091746" NA
"4141" "ENSDARG00000038859" 436704
"4142" "ENSDARG00000032553" 406602
"4143" "ENSDARG00000043502" 393537
"4144" "ENSDARG00000055172" 795494
"4145" "ENSDARG00000075643" 559610
"4146" "ENSDARG00000099009" NA
"4147" "ENSDARG00000092557" NA
"4148" "ENSDARG00000062987" 562076
"4149" "ENSDARG00000040632" 794431
"4150" "ENSDARG00000043416" 567159
"4151" "ENSDARG00000029497" 431761
"4152" "ENSDARG00000100217" NA
"4153" "ENSDARG00000096957" NA
"4154" "ENSDARG00000094038" NA
"4155" "ENSDARG00000040555" 554124
"4156" "ENSDARG00000104235" 562676
"4157" "ENSDARG00000043640" 368856
"4158" "ENSDARG00000093235" 796025
"4159" "ENSDARG00000089781" 103911032
"4160" "ENSDARG00000101093" 100038783
"4161" "ENSDARG00000003487" 30172
"4162" "ENSDARG00000029928" 266798
"4163" "ENSDARG00000095150" NA
"4164" "ENSDARG00000075525" 100136870
"4165" "ENSDARG00000062361" 563266
"4166" "ENSDARG00000021647" 393946
"4167" "ENSDARG00000007804" 335830
"4168" "ENSDARG00000095553" 100002665
"4169" "ENSDARG00000054031" 559531
"4170" "ENSDARG00000037760" 553947
"4171" "ENSDARG00000095673" NA
"4172" "ENSDARG00000061903" 569011
"4173" "ENSDARG00000103196" 541549
"4174" "ENSDARG00000090183" 436693
"4175" "ENSDARG00000010981" 436998
"4176" "ENSDARG00000035558" 393948
"4177" "ENSDARG00000094408" 100538113
"4178" "ENSDARG00000075437" 323818
"4179" "ENSDARG00000001414" 562393
"4180" "ENSDARG00000103224" NA
"4181" "ENSDARG00000076657" 259255
"4182" "ENSDARG00000063732" 561338
"4183" "ENSDARG00000077788" 334278
"4184" "ENSDARG00000067872" NA
"4185" "ENSDARG00000031751" 560653
"4186" "ENSDARG00000061260" 560497
"4187" "ENSDARG00000095907" 555502
"4188" "ENSDARG00000013704" 259251
"4189" "ENSDARG00000032866" 30475
"4190" "ENSDARG00000105383" NA
"4191" "ENSDARG00000102277" 569971
"4192" "ENSDARG00000021584" 327429
"4193" "ENSDARG00000033376" 445144
"4194" "ENSDARG00000092513" NA
"4195" "ENSDARG00000045087" 436788
"4196" "ENSDARG00000001621" 573719
"4197" "ENSDARG00000086735" NA
"4198" "ENSDARG00000093836" NA
"4199" "ENSDARG00000062951" 561678
"4200" "ENSDARG00000094643" 100000754
"4201" "ENSDARG00000055177" NA
"4202" "ENSDARG00000075513" 100321715
"4203" "ENSDARG00000094097" NA
"4204" "ENSDARG00000101320" NA
"4205" "ENSDARG00000014161" 327322
"4206" "ENSDARG00000075337" 100126021
"4207" "ENSDARG00000012449" 799619
"4208" "ENSDARG00000055518" 553655
"4209" "ENSDARG00000004406" 554136
"4210" "ENSDARG00000078006" 565449
"4211" "ENSDARG00000101144" 494107
"4212" "ENSDARG00000001129" 324724
"4213" "ENSDARG00000058451" 336727
"4214" "ENSDARG00000093279" 108179508
"4215" "ENSDARG00000014039" 799498
"4216" "ENSDARG00000097661" NA
"4217" "ENSDARG00000051916" 405897
"4218" "ENSDARG00000086117" NA
"4219" "ENSDARG00000006501" 322545
"4220" "ENSDARG00000057974" 553633
"4221" "ENSDARG00000102753" 559137
"4222" "ENSDARG00000095788" NA
"4223" "ENSDARG00000077845" 565426
"4224" "ENSDARG00000104726" 563358
"4225" "ENSDARG00000024954" 415224
"4226" "ENSDARG00000011510" 406455
"4227" "ENSDARG00000008982" 114410
"4228" "ENSDARG00000041317" 767677
"4229" "ENSDARG00000003444" 751626
"4230" "ENSDARG00000029898" 100001558
"4231" "ENSDARG00000009021" 30725
"4232" "ENSDARG00000008953" 403029
"4233" "ENSDARG00000061989" 559169
"4234" "ENSDARG00000016163" 406508
"4235" "ENSDARG00000077643" 554606
"4236" "ENSDARG00000099877" 100148910
"4237" "ENSDARG00000044356" 260407
"4238" "ENSDARG00000100995" NA
"4239" "ENSDARG00000100089" 798222
"4240" "ENSDARG00000004154" 402892
"4241" "ENSDARG00000074410" 794038
"4242" "ENSDARG00000093687" 567837
"4243" "ENSDARG00000036912" 58032
"4244" "ENSDARG00000093234" 793688
"4245" "ENSDARG00000013726" 393309
"4246" "ENSDARG00000019360" 327268
"4247" "ENSDARG00000093360" NA
"4248" "ENSDARG00000003900" 561988
"4249" "ENSDARG00000044225" 561662
"4250" "ENSDARG00000104457" 563178
"4251" "ENSDARG00000011824" 553293
"4252" "ENSDARG00000094538" NA
"4253" "ENSDARG00000102994" 103910745
"4254" "ENSDARG00000030914" 100005623
"4255" "ENSDARG00000046148" 393345
"4256" "ENSDARG00000101706" 450005
"4257" "ENSDARG00000058302" 394184
"4258" "ENSDARG00000088546" 100537522
"4259" "ENSDARG00000090673" NA
"4260" "ENSDARG00000098048" NA
"4261" "ENSDARG00000101829" NA
"4262" "ENSDARG00000075670" 799473
"4263" "ENSDARG00000097825" NA
"4264" "ENSDARG00000092458" 107988040
"4265" "ENSDARG00000036237" 449925
"4266" "ENSDARG00000011602" 570321
"4267" "ENSDARG00000102363" 108179101
"4268" "ENSDARG00000102717" 100329298
"4269" "ENSDARG00000104351" NA
"4270" "ENSDARG00000114744" NA
"4271" "ENSDARG00000063008" 100034386
"4272" "ENSDARG00000091624" 792506
"4273" "ENSDARG00000045003" 570276
"4274" "ENSDARG00000093470" NA
"4275" "ENSDARG00000091253" 569027
"4276" "ENSDARG00000069662" 497640
"4277" "ENSDARG00000070404" 327328
"4278" "ENSDARG00000012347" 100534969
"4279" "ENSDARG00000099342" 100535513
"4280" "ENSDARG00000040614" 360133
"4281" "ENSDARG00000077097" 110438301
"4282" "ENSDARG00000019342" 404273
"4283" "ENSDARG00000039062" 550131
"4284" "ENSDARG00000034933" 325751
"4285" "ENSDARG00000101949" 497616
"4286" "ENSDARG00000021948" 30037
"4287" "ENSDARG00000103026" 566697
"4288" "ENSDARG00000093244" NA
"4289" "ENSDARG00000036840" 406844
"4290" "ENSDARG00000068708" 555178
"4291" "ENSDARG00000031438" 497647
"4292" "ENSDARG00000011326" 553808
"4293" "ENSDARG00000097425" 110437975
"4294" "ENSDARG00000096933" 557207
"4295" "ENSDARG00000098361" 406472
"4296" "ENSDARG00000053836" 100007937
"4297" "ENSDARG00000054723" 566905
"4298" "ENSDARG00000044605" 569124
"4299" "ENSDARG00000023659" 768285
"4300" "ENSDARG00000092361" 100007552
"4301" "ENSDARG00000094427" 100034529
"4302" "ENSDARG00000043457" 317743
"4303" "ENSDARG00000036863" 559562
"4304" "ENSDARG00000023694" 58029
"4305" "ENSDARG00000015921" 393262
"4306" "ENSDARG00000028800" 569358
"4307" "ENSDARG00000101886" 447813
"4308" "ENSDARG00000074070" 405792
"4309" "ENSDARG00000015174" 553691
"4310" "ENSDARG00000033320" 550581
"4311" "ENSDARG00000021488" 325586
"4312" "ENSDARG00000032037" 445493
"4313" "ENSDARG00000075870" 555479
"4314" "ENSDARG00000075454" 793609
"4315" "ENSDARG00000095592" 100149199
"4316" "ENSDARG00000053987" 561647
"4317" "ENSDARG00000104227" 445391
"4318" "ENSDARG00000045681" 405811
"4319" "ENSDARG00000019103" 334347
"4320" "ENSDARG00000062973" 565243
"4321" "ENSDARG00000036257" 793730
"4322" "ENSDARG00000027749" 100000570
"4323" "ENSDARG00000097157" 559783
"4324" "ENSDARG00000006566" 405892
"4325" "ENSDARG00000105648" 101883658
"4326" "ENSDARG00000099555" 768121
"4327" "ENSDARG00000029615" 327040
"4328" "ENSDARG00000044339" 406755
"4329" "ENSDARG00000097107" NA
"4330" "ENSDARG00000078177" NA
"4331" "ENSDARG00000046007" 560064
"4332" "ENSDARG00000035606" 557008
"4333" "ENSDARG00000070228" 100034507
"4334" "ENSDARG00000010408" 553348
"4335" "ENSDARG00000096548" NA
"4336" "ENSDARG00000007553" 352918
"4337" "ENSDARG00000098131" NA
"4338" "ENSDARG00000040984" 560481
"4339" "ENSDARG00000095930" 100149148
"4340" "ENSDARG00000032155" 30704
"4341" "ENSDARG00000043406" 797199
"4342" "ENSDARG00000042659" 393630
"4343" "ENSDARG00000076735" 101882096
"4344" "ENSDARG00000096651" 556363
"4345" "ENSDARG00000096651" 108187081
"4346" "ENSDARG00000089255" 100003678
"4347" "ENSDARG00000077570" NA
"4348" "ENSDARG00000027826" 553642
"4349" "ENSDARG00000093662" NA
"4350" "ENSDARG00000094518" 100002675
"4351" "ENSDARG00000056550" 445324
"4352" "ENSDARG00000036337" 100141367
"4353" "ENSDARG00000040683" 327586
"4354" "ENSDARG00000105421" NA
"4355" "ENSDARG00000097151" NA
"4356" "ENSDARG00000002509" 768172
"4357" "ENSDARG00000100085" NA
"4358" "ENSDARG00000054543" 336695
"4359" "ENSDARG00000071203" 541337
"4360" "ENSDARG00000088357" 394156
"4361" "ENSDARG00000007727" 65227
"4362" "ENSDARG00000094616" 564755
"4363" "ENSDARG00000044073" 445487
"4364" "ENSDARG00000039682" 564515
"4365" "ENSDARG00000042566" 393725
"4366" "ENSDARG00000098852" 100000862
"4367" "ENSDARG00000076332" 792773
"4368" "ENSDARG00000098223" NA
"4369" "ENSDARG00000087741" 100535284
"4370" "ENSDARG00000026406" 557578
"4371" "ENSDARG00000039100" 797049
"4372" "ENSDARG00000070966" 566602
"4373" "ENSDARG00000010791" 30131
"4374" "ENSDARG00000030368" 334099
"4375" "ENSDARG00000004130" 492477
"4376" "ENSDARG00000101632" 562371
"4377" "ENSDARG00000058486" 101884719
"4378" "ENSDARG00000045594" 560435
"4379" "ENSDARG00000095663" NA
"4380" "ENSDARG00000103658" 100000517
"4381" "ENSDARG00000092166" 553461
"4382" "ENSDARG00000005128" 393241
"4383" "ENSDARG00000093413" 793444
"4384" "ENSDARG00000054882" NA
"4385" "ENSDARG00000097063" 100534809
"4386" "ENSDARG00000095966" 100003705
"4387" "ENSDARG00000000189" 556743
"4388" "ENSDARG00000070929" 557661
"4389" "ENSDARG00000040141" 108179102
"4390" "ENSDARG00000045911" 557730
"4391" "ENSDARG00000037852" 492796
"4392" "ENSDARG00000058734" 541344
"4393" "ENSDARG00000095427" 100536566
"4394" "ENSDARG00000045540" 560729
"4395" "ENSDARG00000045383" 100150048
"4396" "ENSDARG00000068344" 557077
"4397" "ENSDARG00000077812" 568338
"4398" "ENSDARG00000071445" 436720
"4399" "ENSDARG00000092934" 100001663
"4400" "ENSDARG00000056840" 445146
"4401" "ENSDARG00000095454" NA
"4402" "ENSDARG00000038789" 436910
"4403" "ENSDARG00000059362" 561082
"4404" "ENSDARG00000008153" 406835
"4405" "ENSDARG00000097225" NA
"4406" "ENSDARG00000077237" 560368
"4407" "ENSDARG00000095799" NA
"4408" "ENSDARG00000018743" 324467
"4409" "ENSDARG00000020187" 449543
"4410" "ENSDARG00000090654" 100151158
"4411" "ENSDARG00000043198" 554678
"4412" "ENSDARG00000101130" 799071
"4413" "ENSDARG00000029177" 553331
"4414" "ENSDARG00000097396" NA
"4415" "ENSDARG00000100163" 100003353
"4416" "ENSDARG00000101044" NA
"4417" "ENSDARG00000095396" NA
"4418" "ENSDARG00000006094" 557061
"4419" "ENSDARG00000027676" 100005423
"4420" "ENSDARG00000097454" NA
"4421" "ENSDARG00000104485" 327438
"4422" "ENSDARG00000102076" 565497
"4423" "ENSDARG00000103358" NA
"4424" "ENSDARG00000098681" NA
"4425" "ENSDARG00000003961" 335495
"4426" "ENSDARG00000013438" 678602
"4427" "ENSDARG00000051986" 406413
"4428" "ENSDARG00000029045" 436889
"4429" "ENSDARG00000061174" 767693
"4430" "ENSDARG00000062258" 571528
"4431" "ENSDARG00000089952" 100001191
"4432" "ENSDARG00000075720" 793920
"4433" "ENSDARG00000062425" 777620
"4434" "ENSDARG00000002285" 406689
"4435" "ENSDARG00000058062" 324944
"4436" "ENSDARG00000070479" 449797
"4437" "ENSDARG00000040024" 449663
"4438" "ENSDARG00000105178" 572002
"4439" "ENSDARG00000010042" 100307098
"4440" "ENSDARG00000077161" 792470
"4441" "ENSDARG00000034309" 553384
"4442" "ENSDARG00000096563" NA
"4443" "ENSDARG00000095337" NA
"4444" "ENSDARG00000097764" NA
"4445" "ENSDARG00000062423" 767707
"4446" "ENSDARG00000095653" NA
"4447" "ENSDARG00000005522" 567820
"4448" "ENSDARG00000093868" NA
"4449" "ENSDARG00000079236" 100034619
"4450" "ENSDARG00000093854" NA
"4451" "ENSDARG00000100313" 100005033
"4452" "ENSDARG00000020218" 406442
"4453" "ENSDARG00000045595" 324173
"4454" "ENSDARG00000095343" NA
"4455" "ENSDARG00000094959" NA
"4456" "ENSDARG00000074820" 100034448
"4457" "ENSDARG00000075504" 334026
"4458" "ENSDARG00000063056" 562633
"4459" "ENSDARG00000079623" 571832
"4460" "ENSDARG00000078696" 100001241
"4461" "ENSDARG00000042186" 553586
"4462" "ENSDARG00000095401" NA
"4463" "ENSDARG00000078489" NA
"4464" "ENSDARG00000093232" NA
"4465" "ENSDARG00000040884" 30485
"4466" "ENSDARG00000044304" 474330
"4467" "ENSDARG00000044769" 100000647
"4468" "ENSDARG00000014582" 334015
"4469" "ENSDARG00000043643" 560857
"4470" "ENSDARG00000101120" 100101641
"4471" "ENSDARG00000021370" 324822
"4472" "ENSDARG00000055635" 445234
"4473" "ENSDARG00000058553" 795445
"4474" "ENSDARG00000074807" 562388
"4475" "ENSDARG00000097318" NA
"4476" "ENSDARG00000056640" 407673
"4477" "ENSDARG00000036446" 100331387
"4478" "ENSDARG00000037259" 393781
"4479" "ENSDARG00000038242" 541364
"4480" "ENSDARG00000053091" 368323
"4481" "ENSDARG00000071648" 553751
"4482" "ENSDARG00000040926" 30424
"4483" "ENSDARG00000056831" 550256
"4484" "ENSDARG00000088985" 100334514
"4485" "ENSDARG00000003631" 352927
"4486" "ENSDARG00000059303" 573096
"4487" "ENSDARG00000074839" 558797
"4488" "ENSDARG00000068264" 497183
"4489" "ENSDARG00000100582" 100334344
"4490" "ENSDARG00000102659" NA
"4491" "ENSDARG00000093136" NA
"4492" "ENSDARG00000012586" 100006456
"4493" "ENSDARG00000104649" 103911798
"4494" "ENSDARG00000013749" 445054
"4495" "ENSDARG00000076834" 562936
"4496" "ENSDARG00000094252" NA
"4497" "ENSDARG00000068520" 100034624
"4498" "ENSDARG00000105162" 110439414
"4499" "ENSDARG00000006385" 790927
"4500" "ENSDARG00000070666" 562845
"4501" "ENSDARG00000062696" 567728
"4502" "ENSDARG00000104710" 553760
"4503" "ENSDARG00000023303" 406256
"4504" "ENSDARG00000038106" 406465
"4505" "ENSDARG00000095636" NA
"4506" "ENSDARG00000035630" 554488
"4507" "ENSDARG00000091669" 100334848
"4508" "ENSDARG00000042116" 334149
"4509" "ENSDARG00000092402" NA
"4510" "ENSDARG00000035131" 436743
"4511" "ENSDARG00000097392" NA
"4512" "ENSDARG00000034013" 321842
"4513" "ENSDARG00000096644" NA
"4514" "ENSDARG00000044802" 569798
"4515" "ENSDARG00000105651" NA
"4516" "ENSDARG00000033832" 393867
"4517" "ENSDARG00000079455" 561122
"4518" "ENSDARG00000045342" 567593
"4519" "ENSDARG00000096878" NA
"4520" "ENSDARG00000098712" 100318255
"4521" "ENSDARG00000098712" 101887034
"4522" "ENSDARG00000098712" 110437859
"4523" "ENSDARG00000076425" 799466
"4524" "ENSDARG00000094303" NA
"4525" "ENSDARG00000095369" 541433
"4526" "ENSDARG00000011171" 568845
"4527" "ENSDARG00000076462" 100148595
"4528" "ENSDARG00000103388" 793767
"4529" "ENSDARG00000037677" 359831
"4530" "ENSDARG00000024017" 368826
"4531" "ENSDARG00000088524" 572757
"4532" "ENSDARG00000077822" 564240
"4533" "ENSDARG00000075203" 100189619
"4534" "ENSDARG00000007825" 406728
"4535" "ENSDARG00000055490" 559736
"4536" "ENSDARG00000036073" 140816
"4537" "ENSDARG00000098379" 101884490
"4538" "ENSDARG00000092104" NA
"4539" "ENSDARG00000012314" 406790
"4540" "ENSDARG00000027143" 405797
"4541" "ENSDARG00000077637" 569201
"4542" "ENSDARG00000069920" 447914
"4543" "ENSDARG00000002642" 378838
"4544" "ENSDARG00000095824" NA
"4545" "ENSDARG00000037392" 767651
"4546" "ENSDARG00000095272" 572143
"4547" "ENSDARG00000057792" 572278
"4548" "ENSDARG00000001788" 335191
"4549" "ENSDARG00000041421" 321965
"4550" "ENSDARG00000096383" NA
"4551" "ENSDARG00000092730" 555617
"4552" "ENSDARG00000019365" 550250
"4553" "ENSDARG00000076554" 100151416
"4554" "ENSDARG00000088307" 793956
"4555" "ENSDARG00000029239" 445476
"4556" "ENSDARG00000095134" NA
"4557" "ENSDARG00000068265" 497181
"4558" "ENSDARG00000038985" 568457
"4559" "ENSDARG00000071416" 562625
"4560" "ENSDARG00000105433" 568775
"4561" "ENSDARG00000016348" 568954
"4562" "ENSDARG00000036074" 140815
"4563" "ENSDARG00000070480" 335616
"4564" "ENSDARG00000031712" 565256
"4565" "ENSDARG00000051921" 436594
"4566" "ENSDARG00000075527" 100537591
"4567" "ENSDARG00000079122" 561718
"4568" "ENSDARG00000027418" 393737
"4569" "ENSDARG00000035735" 449875
"4570" "ENSDARG00000099218" 100002189
"4571" "ENSDARG00000095273" 557348
"4572" "ENSDARG00000097928" 100149710
"4573" "ENSDARG00000075791" 100007581
"4574" "ENSDARG00000057098" 797538
"4575" "ENSDARG00000074876" 566367
"4576" "ENSDARG00000034189" 568602
"4577" "ENSDARG00000019907" 447872
"4578" "ENSDARG00000063481" 558954
"4579" "ENSDARG00000055523" 404609
"4580" "ENSDARG00000018593" 405842
